16/06/21 16:11:25
122 seconds passed 
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               333.8 MB / 1.203 GB   0 B / 0 B           0
942b37b9b20c        0.02%               49.2 MB / 16.78 GB    0.29%               2.303 GB / 1.033 GB   0 B / 36.86 kB      0
16/06/21 16:14:17
294 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.38%               698.7 MB / 16.78 GB   4.16%               13.24 MB / 1.912 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.07%               101.7 MB / 16.78 GB   0.61%               433.6 MB / 1.062 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               333.8 MB / 1.203 GB   0 B / 0 B           0
942b37b9b20c        0.02%               49.2 MB / 16.78 GB    0.29%               2.303 GB / 1.033 GB   0 B / 36.86 kB      0
16/06/21 16:14:19
296 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        1.15%               698.7 MB / 16.78 GB   4.16%               13.26 MB / 1.921 MB   0 B / 69.63 kB      0
6fcb7d6556d0        4.13%               101.7 MB / 16.78 GB   0.61%               433.8 MB / 1.062 GB   0 B / 5.632 MB      0
a807a17d1bd8        1.33%               7.725 MB / 16.78 GB   0.05%               333.9 MB / 1.204 GB   0 B / 0 B           0
942b37b9b20c        10.75%              49.07 MB / 16.78 GB   0.29%               2.304 GB / 1.033 GB   0 B / 36.86 kB      0
16/06/21 16:14:21
298 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.87%               698.7 MB / 16.78 GB   4.16%               13.26 MB / 1.925 MB   0 B / 69.63 kB      0
6fcb7d6556d0        4.23%               101.7 MB / 16.78 GB   0.61%               433.8 MB / 1.062 GB   0 B / 5.632 MB      0
a807a17d1bd8        1.41%               7.725 MB / 16.78 GB   0.05%               333.9 MB / 1.204 GB   0 B / 0 B           0
942b37b9b20c        11.65%              49.48 MB / 16.78 GB   0.29%               2.304 GB / 1.033 GB   0 B / 36.86 kB      0
16/06/21 16:14:23
300 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.38%               698.7 MB / 16.78 GB   4.16%               13.26 MB / 1.925 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.08%               101.7 MB / 16.78 GB   0.61%               433.8 MB / 1.062 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               333.9 MB / 1.204 GB   0 B / 0 B           0
942b37b9b20c        0.02%               49.25 MB / 16.78 GB   0.29%               2.304 GB / 1.033 GB   0 B / 36.86 kB      0
16/06/21 16:14:25
302 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.43%               698.7 MB / 16.78 GB   4.16%               13.26 MB / 1.925 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.06%               101.7 MB / 16.78 GB   0.61%               433.8 MB / 1.062 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               333.9 MB / 1.204 GB   0 B / 0 B           0
942b37b9b20c        0.03%               49.25 MB / 16.78 GB   0.29%               2.304 GB / 1.033 GB   0 B / 36.86 kB      0
16/06/21 16:14:27
304 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.42%               698.7 MB / 16.78 GB   4.16%               13.26 MB / 1.925 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.06%               101.7 MB / 16.78 GB   0.61%               433.8 MB / 1.062 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               333.9 MB / 1.204 GB   0 B / 0 B           0
942b37b9b20c        0.03%               49.25 MB / 16.78 GB   0.29%               2.304 GB / 1.033 GB   0 B / 36.86 kB      0
16/06/21 16:14:29
306 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        2.03%               698.7 MB / 16.78 GB   4.16%               13.27 MB / 1.932 MB   0 B / 69.63 kB      0
6fcb7d6556d0        2.58%               101.8 MB / 16.78 GB   0.61%               433.9 MB / 1.063 GB   0 B / 5.632 MB      0
a807a17d1bd8        1.13%               7.725 MB / 16.78 GB   0.05%               334 MB / 1.204 GB     0 B / 0 B           0
942b37b9b20c        10.25%              49.28 MB / 16.78 GB   0.29%               2.305 GB / 1.034 GB   0 B / 36.86 kB      0
16/06/21 16:14:31
308 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.90%               698.7 MB / 16.78 GB   4.16%               13.27 MB / 1.935 MB   0 B / 69.63 kB      0
6fcb7d6556d0        2.43%               101.8 MB / 16.78 GB   0.61%               434 MB / 1.063 GB     0 B / 5.632 MB      0
a807a17d1bd8        0.99%               7.725 MB / 16.78 GB   0.05%               334 MB / 1.204 GB     0 B / 0 B           0
942b37b9b20c        10.09%              49.51 MB / 16.78 GB   0.30%               2.305 GB / 1.034 GB   0 B / 36.86 kB      0
16/06/21 16:14:33
310 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.40%               698.7 MB / 16.78 GB   4.16%               13.27 MB / 1.935 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.06%               101.7 MB / 16.78 GB   0.61%               434 MB / 1.063 GB     0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               334 MB / 1.204 GB     0 B / 0 B           0
942b37b9b20c        0.03%               49.25 MB / 16.78 GB   0.29%               2.305 GB / 1.034 GB   0 B / 36.86 kB      0
16/06/21 16:14:35
312 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.37%               698.7 MB / 16.78 GB   4.16%               13.27 MB / 1.935 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.07%               101.7 MB / 16.78 GB   0.61%               434 MB / 1.063 GB     0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               334 MB / 1.204 GB     0 B / 0 B           0
942b37b9b20c        0.02%               49.25 MB / 16.78 GB   0.29%               2.305 GB / 1.034 GB   0 B / 36.86 kB      0
16/06/21 16:14:37
314 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.42%               698.7 MB / 16.78 GB   4.16%               13.27 MB / 1.935 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.07%               101.7 MB / 16.78 GB   0.61%               434 MB / 1.063 GB     0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               334 MB / 1.204 GB     0 B / 0 B           0
942b37b9b20c        0.03%               49.25 MB / 16.78 GB   0.29%               2.305 GB / 1.034 GB   0 B / 36.86 kB      0
16/06/21 16:14:39
316 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        1.47%               698.7 MB / 16.78 GB   4.16%               13.29 MB / 1.944 MB   0 B / 69.63 kB      0
6fcb7d6556d0        5.77%               101.8 MB / 16.78 GB   0.61%               434.2 MB / 1.063 GB   0 B / 5.632 MB      0
a807a17d1bd8        1.50%               7.725 MB / 16.78 GB   0.05%               334.2 MB / 1.205 GB   0 B / 0 B           0
942b37b9b20c        12.67%              49.27 MB / 16.78 GB   0.29%               2.306 GB / 1.034 GB   0 B / 36.86 kB      0
16/06/21 16:14:41
318 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.95%               698.9 MB / 16.78 GB   4.17%               13.3 MB / 1.947 MB    0 B / 69.63 kB      0
6fcb7d6556d0        4.27%               101.8 MB / 16.78 GB   0.61%               434.2 MB / 1.063 GB   0 B / 5.632 MB      0
a807a17d1bd8        1.14%               7.725 MB / 16.78 GB   0.05%               334.2 MB / 1.205 GB   0 B / 0 B           0
942b37b9b20c        11.19%              49.27 MB / 16.78 GB   0.29%               2.306 GB / 1.034 GB   0 B / 36.86 kB      0
16/06/21 16:14:43
320 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.40%               698.7 MB / 16.78 GB   4.16%               13.3 MB / 1.947 MB    0 B / 69.63 kB      0
6fcb7d6556d0        0.06%               101.8 MB / 16.78 GB   0.61%               434.2 MB / 1.063 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               334.2 MB / 1.205 GB   0 B / 0 B           0
942b37b9b20c        0.03%               49.27 MB / 16.78 GB   0.29%               2.306 GB / 1.034 GB   0 B / 36.86 kB      0
16/06/21 16:14:45
322 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.39%               698.7 MB / 16.78 GB   4.16%               13.3 MB / 1.947 MB    0 B / 69.63 kB      0
6fcb7d6556d0        0.05%               101.8 MB / 16.78 GB   0.61%               434.2 MB / 1.063 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               334.2 MB / 1.205 GB   0 B / 0 B           0
942b37b9b20c        0.03%               49.27 MB / 16.78 GB   0.29%               2.306 GB / 1.034 GB   0 B / 36.86 kB      0
16/06/21 16:14:47
324 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.38%               698.7 MB / 16.78 GB   4.16%               13.3 MB / 1.947 MB    0 B / 69.63 kB      0
6fcb7d6556d0        0.07%               101.8 MB / 16.78 GB   0.61%               434.2 MB / 1.063 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               334.2 MB / 1.205 GB   0 B / 0 B           0
942b37b9b20c        0.03%               49.27 MB / 16.78 GB   0.29%               2.306 GB / 1.034 GB   0 B / 36.86 kB      0
16/06/21 16:14:49
326 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        2.65%               699.8 MB / 16.78 GB   4.17%               13.31 MB / 1.955 MB   0 B / 69.63 kB      0
6fcb7d6556d0        7.30%               101.8 MB / 16.78 GB   0.61%               434.4 MB / 1.064 GB   0 B / 5.632 MB      0
a807a17d1bd8        2.27%               7.725 MB / 16.78 GB   0.05%               334.3 MB / 1.205 GB   0 B / 0 B           0
942b37b9b20c        19.70%              49.34 MB / 16.78 GB   0.29%               2.307 GB / 1.034 GB   0 B / 36.86 kB      0
16/06/21 16:14:51
328 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.86%               699.8 MB / 16.78 GB   4.17%               13.7 MB / 1.962 MB    0 B / 69.63 kB      0
6fcb7d6556d0        2.37%               101.8 MB / 16.78 GB   0.61%               434.4 MB / 1.064 GB   0 B / 5.632 MB      0
a807a17d1bd8        1.16%               7.725 MB / 16.78 GB   0.05%               334.3 MB / 1.205 GB   0 B / 0 B           0
942b37b9b20c        10.30%              49.34 MB / 16.78 GB   0.29%               2.307 GB / 1.035 GB   0 B / 36.86 kB      0
16/06/21 16:14:53
330 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.37%               699.2 MB / 16.78 GB   4.17%               13.7 MB / 1.962 MB    0 B / 69.63 kB      0
6fcb7d6556d0        0.06%               101.8 MB / 16.78 GB   0.61%               434.4 MB / 1.064 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               334.3 MB / 1.205 GB   0 B / 0 B           0
942b37b9b20c        0.02%               49.22 MB / 16.78 GB   0.29%               2.307 GB / 1.035 GB   0 B / 36.86 kB      0
16/06/21 16:14:55
332 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.41%               699.2 MB / 16.78 GB   4.17%               13.7 MB / 1.962 MB    0 B / 69.63 kB      0
6fcb7d6556d0        0.08%               101.8 MB / 16.78 GB   0.61%               434.4 MB / 1.064 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               334.3 MB / 1.205 GB   0 B / 0 B           0
942b37b9b20c        0.03%               49.22 MB / 16.78 GB   0.29%               2.307 GB / 1.035 GB   0 B / 36.86 kB      0
16/06/21 16:14:57
334 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.41%               699.2 MB / 16.78 GB   4.17%               13.7 MB / 1.962 MB    0 B / 69.63 kB      0
6fcb7d6556d0        0.08%               101.8 MB / 16.78 GB   0.61%               434.4 MB / 1.064 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               334.3 MB / 1.205 GB   0 B / 0 B           0
942b37b9b20c        0.02%               49.22 MB / 16.78 GB   0.29%               2.307 GB / 1.035 GB   0 B / 36.86 kB      0
16/06/21 16:14:59
336 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        2.11%               699.2 MB / 16.78 GB   4.17%               13.72 MB / 1.971 MB   0 B / 69.63 kB      0
6fcb7d6556d0        14.06%              101.9 MB / 16.78 GB   0.61%               434.6 MB / 1.064 GB   0 B / 5.632 MB      0
a807a17d1bd8        2.92%               7.725 MB / 16.78 GB   0.05%               334.5 MB / 1.206 GB   0 B / 0 B           0
942b37b9b20c        25.30%              49.05 MB / 16.78 GB   0.29%               2.308 GB / 1.035 GB   0 B / 36.86 kB      0
16/06/21 16:15:01
338 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.87%               699.2 MB / 16.78 GB   4.17%               13.8 MB / 1.978 MB    0 B / 69.63 kB      0
6fcb7d6556d0        8.42%               101.8 MB / 16.78 GB   0.61%               434.8 MB / 1.064 GB   0 B / 5.632 MB      0
a807a17d1bd8        2.42%               7.725 MB / 16.78 GB   0.05%               334.5 MB / 1.206 GB   0 B / 0 B           0
942b37b9b20c        18.96%              49.12 MB / 16.78 GB   0.29%               2.308 GB / 1.036 GB   0 B / 36.86 kB      0
16/06/21 16:15:03
340 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.39%               699.2 MB / 16.78 GB   4.17%               13.8 MB / 1.978 MB    0 B / 69.63 kB      0
6fcb7d6556d0        0.07%               101.8 MB / 16.78 GB   0.61%               434.8 MB / 1.064 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.01%               7.725 MB / 16.78 GB   0.05%               334.5 MB / 1.206 GB   0 B / 0 B           0
942b37b9b20c        0.02%               48.99 MB / 16.78 GB   0.29%               2.308 GB / 1.036 GB   0 B / 36.86 kB      0
16/06/21 16:15:05
342 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.41%               699.2 MB / 16.78 GB   4.17%               13.8 MB / 1.978 MB    0 B / 69.63 kB      0
6fcb7d6556d0        0.07%               101.8 MB / 16.78 GB   0.61%               434.8 MB / 1.064 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               334.5 MB / 1.206 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.99 MB / 16.78 GB   0.29%               2.308 GB / 1.036 GB   0 B / 36.86 kB      0
16/06/21 16:15:07
344 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.42%               699.2 MB / 16.78 GB   4.17%               13.8 MB / 1.978 MB    0 B / 69.63 kB      0
6fcb7d6556d0        0.07%               101.8 MB / 16.78 GB   0.61%               434.8 MB / 1.064 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               334.5 MB / 1.206 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.99 MB / 16.78 GB   0.29%               2.308 GB / 1.036 GB   0 B / 36.86 kB      0
16/06/21 16:15:09
346 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        1.63%               699.2 MB / 16.78 GB   4.17%               13.82 MB / 1.986 MB   0 B / 69.63 kB      0
6fcb7d6556d0        16.77%              101.9 MB / 16.78 GB   0.61%               435.1 MB / 1.065 GB   0 B / 5.632 MB      0
a807a17d1bd8        4.36%               7.725 MB / 16.78 GB   0.05%               334.7 MB / 1.206 GB   0 B / 0 B           0
942b37b9b20c        41.40%              49.43 MB / 16.78 GB   0.29%               2.309 GB / 1.036 GB   0 B / 36.86 kB      0
16/06/21 16:15:11
348 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        1.01%               699.2 MB / 16.78 GB   4.17%               13.83 MB / 1.989 MB   0 B / 69.63 kB      0
6fcb7d6556d0        6.79%               101.8 MB / 16.78 GB   0.61%               435.2 MB / 1.065 GB   0 B / 5.632 MB      0
a807a17d1bd8        2.41%               7.725 MB / 16.78 GB   0.05%               334.7 MB / 1.207 GB   0 B / 0 B           0
942b37b9b20c        19.85%              49.31 MB / 16.78 GB   0.29%               2.31 GB / 1.036 GB    0 B / 36.86 kB      0
16/06/21 16:15:13
350 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.37%               699.2 MB / 16.78 GB   4.17%               13.83 MB / 1.989 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.06%               101.8 MB / 16.78 GB   0.61%               435.2 MB / 1.065 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               334.7 MB / 1.207 GB   0 B / 0 B           0
942b37b9b20c        0.04%               49.19 MB / 16.78 GB   0.29%               2.31 GB / 1.036 GB    0 B / 36.86 kB      0
16/06/21 16:15:15
352 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.39%               699.2 MB / 16.78 GB   4.17%               13.83 MB / 1.989 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.09%               101.8 MB / 16.78 GB   0.61%               435.2 MB / 1.065 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.01%               7.725 MB / 16.78 GB   0.05%               334.7 MB / 1.207 GB   0 B / 0 B           0
942b37b9b20c        0.02%               49.19 MB / 16.78 GB   0.29%               2.31 GB / 1.036 GB    0 B / 36.86 kB      0
16/06/21 16:15:17
354 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.40%               699.2 MB / 16.78 GB   4.17%               13.83 MB / 1.989 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.07%               101.8 MB / 16.78 GB   0.61%               435.2 MB / 1.065 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               334.7 MB / 1.207 GB   0 B / 0 B           0
942b37b9b20c        0.02%               49.19 MB / 16.78 GB   0.29%               2.31 GB / 1.036 GB    0 B / 36.86 kB      0
16/06/21 16:15:19
356 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        1.88%               699.2 MB / 16.78 GB   4.17%               13.84 MB / 1.998 MB   0 B / 69.63 kB      0
6fcb7d6556d0        21.86%              101.8 MB / 16.78 GB   0.61%               435.3 MB / 1.065 GB   0 B / 5.632 MB      0
a807a17d1bd8        4.38%               7.725 MB / 16.78 GB   0.05%               334.8 MB / 1.207 GB   0 B / 0 B           0
942b37b9b20c        44.25%              49.89 MB / 16.78 GB   0.30%               2.31 GB / 1.036 GB    0 B / 36.86 kB      0
16/06/21 16:15:21
358 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        1.26%               699.2 MB / 16.78 GB   4.17%               13.84 MB / 2.001 MB   0 B / 69.63 kB      0
6fcb7d6556d0        8.22%               101.8 MB / 16.78 GB   0.61%               435.4 MB / 1.066 GB   0 B / 5.632 MB      0
a807a17d1bd8        2.26%               7.725 MB / 16.78 GB   0.05%               334.9 MB / 1.207 GB   0 B / 0 B           0
942b37b9b20c        21.76%              49.53 MB / 16.78 GB   0.30%               2.311 GB / 1.036 GB   0 B / 36.86 kB      0
16/06/21 16:15:23
360 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.40%               699.2 MB / 16.78 GB   4.17%               13.84 MB / 2.001 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.06%               101.8 MB / 16.78 GB   0.61%               435.4 MB / 1.066 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               334.9 MB / 1.207 GB   0 B / 0 B           0
942b37b9b20c        0.02%               49.27 MB / 16.78 GB   0.29%               2.311 GB / 1.036 GB   0 B / 36.86 kB      0
16/06/21 16:15:25
362 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.37%               699.2 MB / 16.78 GB   4.17%               13.84 MB / 2.001 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.06%               101.8 MB / 16.78 GB   0.61%               435.4 MB / 1.066 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               334.9 MB / 1.207 GB   0 B / 0 B           0
942b37b9b20c        0.03%               49.27 MB / 16.78 GB   0.29%               2.311 GB / 1.036 GB   0 B / 36.86 kB      0
16/06/21 16:15:27
364 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.37%               699.2 MB / 16.78 GB   4.17%               13.84 MB / 2.001 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.07%               101.8 MB / 16.78 GB   0.61%               435.4 MB / 1.066 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               334.9 MB / 1.207 GB   0 B / 0 B           0
942b37b9b20c        0.02%               49.27 MB / 16.78 GB   0.29%               2.311 GB / 1.036 GB   0 B / 36.86 kB      0
16/06/21 16:15:29
366 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        1.84%               699.2 MB / 16.78 GB   4.17%               13.85 MB / 2.008 MB   0 B / 69.63 kB      0
6fcb7d6556d0        10.48%              101.9 MB / 16.78 GB   0.61%               435.5 MB / 1.066 GB   0 B / 5.632 MB      0
a807a17d1bd8        4.05%               7.725 MB / 16.78 GB   0.05%               335 MB / 1.207 GB     0 B / 0 B           0
942b37b9b20c        37.21%              49.47 MB / 16.78 GB   0.29%               2.311 GB / 1.037 GB   0 B / 36.86 kB      0
16/06/21 16:15:31
368 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        1.17%               699.2 MB / 16.78 GB   4.17%               13.86 MB / 2.011 MB   0 B / 69.63 kB      0
6fcb7d6556d0        4.38%               101.8 MB / 16.78 GB   0.61%               435.6 MB / 1.066 GB   0 B / 5.632 MB      0
a807a17d1bd8        2.23%               7.725 MB / 16.78 GB   0.05%               335 MB / 1.208 GB     0 B / 0 B           0
942b37b9b20c        18.98%              49.48 MB / 16.78 GB   0.29%               2.311 GB / 1.037 GB   0 B / 36.86 kB      0
16/06/21 16:15:33
370 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.40%               699.2 MB / 16.78 GB   4.17%               13.86 MB / 2.011 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.07%               101.8 MB / 16.78 GB   0.61%               435.6 MB / 1.066 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               335 MB / 1.208 GB     0 B / 0 B           0
942b37b9b20c        0.03%               49.24 MB / 16.78 GB   0.29%               2.311 GB / 1.037 GB   0 B / 36.86 kB      0
16/06/21 16:15:35
372 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.40%               699.2 MB / 16.78 GB   4.17%               13.86 MB / 2.011 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.06%               101.8 MB / 16.78 GB   0.61%               435.6 MB / 1.066 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               335 MB / 1.208 GB     0 B / 0 B           0
942b37b9b20c        0.02%               49.24 MB / 16.78 GB   0.29%               2.311 GB / 1.037 GB   0 B / 36.86 kB      0
16/06/21 16:15:37
374 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.38%               699.2 MB / 16.78 GB   4.17%               13.86 MB / 2.011 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.06%               101.8 MB / 16.78 GB   0.61%               435.6 MB / 1.066 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               335 MB / 1.208 GB     0 B / 0 B           0
942b37b9b20c        0.03%               49.24 MB / 16.78 GB   0.29%               2.311 GB / 1.037 GB   0 B / 36.86 kB      0
16/06/21 16:15:39
376 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        1.90%               699.2 MB / 16.78 GB   4.17%               13.87 MB / 2.019 MB   0 B / 69.63 kB      0
6fcb7d6556d0        19.32%              102 MB / 16.78 GB     0.61%               435.7 MB / 1.066 GB   0 B / 5.632 MB      0
a807a17d1bd8        4.61%               7.725 MB / 16.78 GB   0.05%               335.1 MB / 1.208 GB   0 B / 0 B           0
942b37b9b20c        41.03%              49.41 MB / 16.78 GB   0.29%               2.312 GB / 1.037 GB   0 B / 36.86 kB      0
16/06/21 16:15:41
378 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        1.21%               699.2 MB / 16.78 GB   4.17%               13.88 MB / 2.024 MB   0 B / 69.63 kB      0
