16/06/21 15:09:33
161 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.78%               1.019 GB / 16.78 GB   6.07%               16.26 MB / 2.133 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.07%               100.6 MB / 16.78 GB   0.60%               405.9 MB / 997.2 MB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               313.4 MB / 1.13 GB    0 B / 0 B           0
942b37b9b20c        0.03%               48.75 MB / 16.78 GB   0.29%               2.163 GB / 971 MB     0 B / 36.86 kB      0
16/06/21 15:12:27
335 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        2.65%               1.019 GB / 16.78 GB   6.07%               16.3 MB / 2.15 MB     0 B / 77.82 kB      0
6fcb7d6556d0        10.26%              100.7 MB / 16.78 GB   0.60%               406.2 MB / 997.9 MB   0 B / 5.632 MB      0
a807a17d1bd8        3.63%               7.725 MB / 16.78 GB   0.05%               313.6 MB / 1.131 GB   0 B / 0 B           0
942b37b9b20c        33.98%              48.72 MB / 16.78 GB   0.29%               2.164 GB / 971.7 MB   0 B / 36.86 kB      0
16/06/21 15:12:29
337 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        1.53%               1.019 GB / 16.78 GB   6.07%               16.37 MB / 2.158 MB   0 B / 77.82 kB      0
6fcb7d6556d0        5.13%               100.6 MB / 16.78 GB   0.60%               406.5 MB / 998.3 MB   0 B / 5.632 MB      0
a807a17d1bd8        1.68%               7.725 MB / 16.78 GB   0.05%               313.7 MB / 1.131 GB   0 B / 0 B           0
942b37b9b20c        19.16%              48.77 MB / 16.78 GB   0.29%               2.165 GB / 972.1 MB   0 B / 36.86 kB      0
16/06/21 15:12:31
339 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.71%               1.019 GB / 16.78 GB   6.07%               16.37 MB / 2.158 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.07%               100.6 MB / 16.78 GB   0.60%               406.5 MB / 998.3 MB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               313.7 MB / 1.131 GB   0 B / 0 B           0
942b37b9b20c        0.02%               48.5 MB / 16.78 GB    0.29%               2.165 GB / 972.1 MB   0 B / 36.86 kB      0
16/06/21 15:12:33
341 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.67%               1.019 GB / 16.78 GB   6.07%               16.37 MB / 2.158 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.06%               100.6 MB / 16.78 GB   0.60%               406.5 MB / 998.3 MB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               313.7 MB / 1.131 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.5 MB / 16.78 GB    0.29%               2.165 GB / 972.1 MB   0 B / 36.86 kB      0
16/06/21 15:12:35
343 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.75%               1.019 GB / 16.78 GB   6.07%               16.37 MB / 2.158 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.07%               100.6 MB / 16.78 GB   0.60%               406.5 MB / 998.3 MB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               313.7 MB / 1.131 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.5 MB / 16.78 GB    0.29%               2.165 GB / 972.1 MB   0 B / 36.86 kB      0
16/06/21 15:12:37
345 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        1.92%               1.019 GB / 16.78 GB   6.07%               16.4 MB / 2.173 MB    0 B / 77.82 kB      0
6fcb7d6556d0        11.94%              100.6 MB / 16.78 GB   0.60%               406.8 MB / 999.1 MB   0 B / 5.632 MB      0
a807a17d1bd8        3.35%               7.725 MB / 16.78 GB   0.05%               313.9 MB / 1.132 GB   0 B / 0 B           0
942b37b9b20c        32.11%              49.04 MB / 16.78 GB   0.29%               2.166 GB / 972.7 MB   0 B / 36.86 kB      0
16/06/21 15:12:39
347 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        1.52%               1.019 GB / 16.78 GB   6.07%               16.42 MB / 2.182 MB   0 B / 77.82 kB      0
6fcb7d6556d0        8.46%               100.6 MB / 16.78 GB   0.60%               407 MB / 999.4 MB     0 B / 5.632 MB      0
a807a17d1bd8        2.48%               7.725 MB / 16.78 GB   0.05%               314 MB / 1.132 GB     0 B / 0 B           0
942b37b9b20c        24.21%              48.88 MB / 16.78 GB   0.29%               2.167 GB / 973 MB     0 B / 36.86 kB      0
16/06/21 15:12:41
349 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.70%               1.019 GB / 16.78 GB   6.07%               16.42 MB / 2.182 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.07%               100.6 MB / 16.78 GB   0.60%               407 MB / 999.4 MB     0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               314 MB / 1.132 GB     0 B / 0 B           0
942b37b9b20c        0.03%               48.8 MB / 16.78 GB    0.29%               2.167 GB / 973 MB     0 B / 36.86 kB      0
16/06/21 15:12:43
351 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.69%               1.019 GB / 16.78 GB   6.07%               16.42 MB / 2.182 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.06%               100.6 MB / 16.78 GB   0.60%               407 MB / 999.4 MB     0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               314 MB / 1.132 GB     0 B / 0 B           0
942b37b9b20c        0.03%               48.8 MB / 16.78 GB    0.29%               2.167 GB / 973 MB     0 B / 36.86 kB      0
16/06/21 15:12:45
353 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.76%               1.019 GB / 16.78 GB   6.07%               16.42 MB / 2.182 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.08%               100.6 MB / 16.78 GB   0.60%               407 MB / 999.4 MB     0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               314 MB / 1.132 GB     0 B / 0 B           0
942b37b9b20c        0.03%               48.8 MB / 16.78 GB    0.29%               2.167 GB / 973 MB     0 B / 36.86 kB      0
16/06/21 15:12:47
355 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        1.95%               1.019 GB / 16.78 GB   6.07%               16.43 MB / 2.195 MB   0 B / 77.82 kB      0
6fcb7d6556d0        6.97%               100.7 MB / 16.78 GB   0.60%               407.2 MB / 999.9 MB   0 B / 5.632 MB      0
a807a17d1bd8        2.60%               7.725 MB / 16.78 GB   0.05%               314.2 MB / 1.133 GB   0 B / 0 B           0
942b37b9b20c        27.41%              48.81 MB / 16.78 GB   0.29%               2.168 GB / 973.4 MB   0 B / 36.86 kB      0
16/06/21 15:12:49
357 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        1.57%               1.019 GB / 16.78 GB   6.07%               16.45 MB / 2.204 MB   0 B / 77.82 kB      0
6fcb7d6556d0        5.18%               100.6 MB / 16.78 GB   0.60%               407.4 MB / 1 GB       0 B / 5.632 MB      0
a807a17d1bd8        1.75%               7.725 MB / 16.78 GB   0.05%               314.3 MB / 1.133 GB   0 B / 0 B           0
942b37b9b20c        19.14%              48.85 MB / 16.78 GB   0.29%               2.169 GB / 973.7 MB   0 B / 36.86 kB      0
16/06/21 15:12:51
359 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.70%               1.019 GB / 16.78 GB   6.07%               16.45 MB / 2.204 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.06%               100.6 MB / 16.78 GB   0.60%               407.4 MB / 1 GB       0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               314.3 MB / 1.133 GB   0 B / 0 B           0
942b37b9b20c        0.02%               48.51 MB / 16.78 GB   0.29%               2.169 GB / 973.7 MB   0 B / 36.86 kB      0
16/06/21 15:12:53
361 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.70%               1.019 GB / 16.78 GB   6.07%               16.45 MB / 2.204 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.07%               100.6 MB / 16.78 GB   0.60%               407.4 MB / 1 GB       0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               314.3 MB / 1.133 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.51 MB / 16.78 GB   0.29%               2.169 GB / 973.7 MB   0 B / 36.86 kB      0
16/06/21 15:12:55
363 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.73%               1.019 GB / 16.78 GB   6.07%               16.45 MB / 2.204 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.07%               100.6 MB / 16.78 GB   0.60%               407.4 MB / 1 GB       0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               314.3 MB / 1.133 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.51 MB / 16.78 GB   0.29%               2.169 GB / 973.7 MB   0 B / 36.86 kB      0
16/06/21 15:12:57
365 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        2.53%               1.019 GB / 16.78 GB   6.07%               16.48 MB / 2.219 MB   0 B / 77.82 kB      0
6fcb7d6556d0        14.17%              100.6 MB / 16.78 GB   0.60%               407.8 MB / 1.001 GB   0 B / 5.632 MB      0
a807a17d1bd8        3.48%               7.725 MB / 16.78 GB   0.05%               314.5 MB / 1.134 GB   0 B / 0 B           0
942b37b9b20c        35.84%              48.91 MB / 16.78 GB   0.29%               2.171 GB / 974.3 MB   0 B / 36.86 kB      0
16/06/21 15:12:59
367 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        1.50%               1.019 GB / 16.78 GB   6.07%               16.49 MB / 2.227 MB   0 B / 77.82 kB      0
6fcb7d6556d0        6.38%               100.7 MB / 16.78 GB   0.60%               407.9 MB / 1.001 GB   0 B / 5.632 MB      0
a807a17d1bd8        1.85%               7.725 MB / 16.78 GB   0.05%               314.6 MB / 1.134 GB   0 B / 0 B           0
942b37b9b20c        19.75%              48.93 MB / 16.78 GB   0.29%               2.171 GB / 974.5 MB   0 B / 36.86 kB      0
16/06/21 15:13:01
369 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.72%               1.019 GB / 16.78 GB   6.07%               16.49 MB / 2.227 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.06%               100.6 MB / 16.78 GB   0.60%               407.9 MB / 1.001 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               314.6 MB / 1.134 GB   0 B / 0 B           0
942b37b9b20c        0.02%               48.82 MB / 16.78 GB   0.29%               2.171 GB / 974.5 MB   0 B / 36.86 kB      0
16/06/21 15:13:03
371 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.68%               1.019 GB / 16.78 GB   6.07%               16.49 MB / 2.227 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.06%               100.6 MB / 16.78 GB   0.60%               407.9 MB / 1.001 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               314.6 MB / 1.134 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.82 MB / 16.78 GB   0.29%               2.171 GB / 974.5 MB   0 B / 36.86 kB      0
16/06/21 15:13:05
373 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.74%               1.019 GB / 16.78 GB   6.07%               16.49 MB / 2.227 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.07%               100.6 MB / 16.78 GB   0.60%               407.9 MB / 1.001 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               314.6 MB / 1.134 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.82 MB / 16.78 GB   0.29%               2.171 GB / 974.5 MB   0 B / 36.86 kB      0
16/06/21 15:13:07
375 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        3.95%               1.019 GB / 16.78 GB   6.07%               16.51 MB / 2.241 MB   0 B / 77.82 kB      0
6fcb7d6556d0        10.88%              100.6 MB / 16.78 GB   0.60%               408.2 MB / 1.002 GB   0 B / 5.632 MB      0
a807a17d1bd8        3.36%               7.725 MB / 16.78 GB   0.05%               314.8 MB / 1.135 GB   0 B / 0 B           0
942b37b9b20c        33.46%              49.09 MB / 16.78 GB   0.29%               2.172 GB / 975 MB     0 B / 36.86 kB      0
16/06/21 15:13:09
377 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        1.41%               1.019 GB / 16.78 GB   6.07%               16.53 MB / 2.249 MB   0 B / 77.82 kB      0
6fcb7d6556d0        9.01%               100.6 MB / 16.78 GB   0.60%               408.4 MB / 1.002 GB   0 B / 5.632 MB      0
a807a17d1bd8        2.52%               7.725 MB / 16.78 GB   0.05%               314.9 MB / 1.135 GB   0 B / 0 B           0
942b37b9b20c        27.94%              48.8 MB / 16.78 GB    0.29%               2.173 GB / 975.4 MB   0 B / 36.86 kB      0
16/06/21 15:13:11
379 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.73%               1.019 GB / 16.78 GB   6.07%               16.53 MB / 2.25 MB    0 B / 77.82 kB      0
6fcb7d6556d0        0.07%               100.6 MB / 16.78 GB   0.60%               408.4 MB / 1.002 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               314.9 MB / 1.135 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.8 MB / 16.78 GB    0.29%               2.173 GB / 975.4 MB   0 B / 36.86 kB      0
16/06/21 15:13:13
381 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.75%               1.019 GB / 16.78 GB   6.07%               16.53 MB / 2.25 MB    0 B / 77.82 kB      0
6fcb7d6556d0        0.07%               100.6 MB / 16.78 GB   0.60%               408.4 MB / 1.002 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               314.9 MB / 1.135 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.8 MB / 16.78 GB    0.29%               2.173 GB / 975.4 MB   0 B / 36.86 kB      0
16/06/21 15:13:15
383 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.75%               1.019 GB / 16.78 GB   6.07%               16.53 MB / 2.25 MB    0 B / 77.82 kB      0
6fcb7d6556d0        0.08%               100.6 MB / 16.78 GB   0.60%               408.4 MB / 1.002 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               314.9 MB / 1.135 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.8 MB / 16.78 GB    0.29%               2.173 GB / 975.4 MB   0 B / 36.86 kB      0
16/06/21 15:13:17
385 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        3.33%               1.019 GB / 16.78 GB   6.07%               16.56 MB / 2.264 MB   0 B / 77.82 kB      0
6fcb7d6556d0        14.67%              100.8 MB / 16.78 GB   0.60%               408.7 MB / 1.003 GB   0 B / 5.632 MB      0
a807a17d1bd8        4.66%               7.725 MB / 16.78 GB   0.05%               315.1 MB / 1.136 GB   0 B / 0 B           0
942b37b9b20c        42.61%              48.5 MB / 16.78 GB    0.29%               2.174 GB / 975.9 MB   0 B / 36.86 kB      0
16/06/21 15:13:19
387 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        2.08%               1.019 GB / 16.78 GB   6.07%               16.57 MB / 2.271 MB   0 B / 77.82 kB      0
6fcb7d6556d0        4.96%               100.9 MB / 16.78 GB   0.60%               408.9 MB / 1.003 GB   0 B / 5.632 MB      0
a807a17d1bd8        1.69%               7.725 MB / 16.78 GB   0.05%               315.2 MB / 1.136 GB   0 B / 0 B           0
942b37b9b20c        16.25%              48.75 MB / 16.78 GB   0.29%               2.175 GB / 976.1 MB   0 B / 36.86 kB      0
16/06/21 15:13:21
389 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.70%               1.019 GB / 16.78 GB   6.07%               16.58 MB / 2.272 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.07%               100.6 MB / 16.78 GB   0.60%               408.9 MB / 1.003 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               315.2 MB / 1.137 GB   0 B / 0 B           0
942b37b9b20c        0.02%               48.8 MB / 16.78 GB    0.29%               2.175 GB / 976.3 MB   0 B / 36.86 kB      0
16/06/21 15:13:23
391 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.75%               1.019 GB / 16.78 GB   6.07%               16.58 MB / 2.272 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.06%               100.6 MB / 16.78 GB   0.60%               408.9 MB / 1.003 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.01%               7.725 MB / 16.78 GB   0.05%               315.2 MB / 1.137 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.8 MB / 16.78 GB    0.29%               2.175 GB / 976.3 MB   0 B / 36.86 kB      0
16/06/21 15:13:25
393 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.73%               1.019 GB / 16.78 GB   6.07%               16.58 MB / 2.272 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.07%               100.6 MB / 16.78 GB   0.60%               408.9 MB / 1.003 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               315.2 MB / 1.137 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.8 MB / 16.78 GB    0.29%               2.175 GB / 976.3 MB   0 B / 36.86 kB      0
16/06/21 15:13:27
395 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        3.55%               1.019 GB / 16.78 GB   6.07%               16.61 MB / 2.287 MB   0 B / 77.82 kB      0
6fcb7d6556d0        18.35%              100.6 MB / 16.78 GB   0.60%               409.3 MB / 1.004 GB   0 B / 5.632 MB      0
a807a17d1bd8        4.84%               7.725 MB / 16.78 GB   0.05%               315.4 MB / 1.137 GB   0 B / 0 B           0
942b37b9b20c        51.26%              48.92 MB / 16.78 GB   0.29%               2.177 GB / 976.9 MB   0 B / 36.86 kB      0
16/06/21 15:13:29
397 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        1.62%               1.019 GB / 16.78 GB   6.07%               16.62 MB / 2.292 MB   0 B / 77.82 kB      0
6fcb7d6556d0        7.51%               100.6 MB / 16.78 GB   0.60%               409.4 MB / 1.004 GB   0 B / 5.632 MB      0
a807a17d1bd8        2.09%               7.725 MB / 16.78 GB   0.05%               315.5 MB / 1.138 GB   0 B / 0 B           0
942b37b9b20c        20.87%              48.82 MB / 16.78 GB   0.29%               2.177 GB / 977.1 MB   0 B / 36.86 kB      0
16/06/21 15:13:31
399 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.76%               1.019 GB / 16.78 GB   6.07%               16.62 MB / 2.295 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.06%               100.6 MB / 16.78 GB   0.60%               409.5 MB / 1.004 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.01%               7.725 MB / 16.78 GB   0.05%               315.5 MB / 1.138 GB   0 B / 0 B           0
942b37b9b20c        0.02%               48.85 MB / 16.78 GB   0.29%               2.178 GB / 977.2 MB   0 B / 36.86 kB      0
16/06/21 15:13:33
401 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.70%               1.019 GB / 16.78 GB   6.07%               16.62 MB / 2.295 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.06%               100.6 MB / 16.78 GB   0.60%               409.5 MB / 1.004 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               315.5 MB / 1.138 GB   0 B / 0 B           0
942b37b9b20c        0.04%               48.85 MB / 16.78 GB   0.29%               2.178 GB / 977.2 MB   0 B / 36.86 kB      0
16/06/21 15:13:35
403 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.74%               1.019 GB / 16.78 GB   6.07%               16.62 MB / 2.295 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.06%               100.6 MB / 16.78 GB   0.60%               409.5 MB / 1.004 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.01%               7.725 MB / 16.78 GB   0.05%               315.5 MB / 1.138 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.85 MB / 16.78 GB   0.29%               2.178 GB / 977.2 MB   0 B / 36.86 kB      0
16/06/21 15:13:37
405 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        2.77%               1.019 GB / 16.78 GB   6.07%               16.65 MB / 2.308 MB   0 B / 77.82 kB      0
6fcb7d6556d0        19.03%              100.8 MB / 16.78 GB   0.60%               409.7 MB / 1.005 GB   0 B / 5.632 MB      0
a807a17d1bd8        5.52%               7.725 MB / 16.78 GB   0.05%               315.7 MB / 1.138 GB   0 B / 0 B           0
942b37b9b20c        58.09%              48.86 MB / 16.78 GB   0.29%               2.179 GB / 977.6 MB   0 B / 36.86 kB      0
16/06/21 15:13:39
407 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        1.40%               1.019 GB / 16.78 GB   6.07%               16.66 MB / 2.315 MB   0 B / 77.82 kB      0
6fcb7d6556d0        7.92%               100.7 MB / 16.78 GB   0.60%               409.9 MB / 1.005 GB   0 B / 5.632 MB      0
a807a17d1bd8        2.27%               7.725 MB / 16.78 GB   0.05%               315.8 MB / 1.139 GB   0 B / 0 B           0
942b37b9b20c        22.34%              48.59 MB / 16.78 GB   0.29%               2.179 GB / 977.9 MB   0 B / 36.86 kB      0
16/06/21 15:13:41
409 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.70%               1.019 GB / 16.78 GB   6.07%               16.67 MB / 2.318 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.07%               100.7 MB / 16.78 GB   0.60%               410 MB / 1.005 GB     0 B / 5.632 MB      0
a807a17d1bd8        0.01%               7.725 MB / 16.78 GB   0.05%               315.9 MB / 1.139 GB   0 B / 0 B           0
942b37b9b20c        0.02%               48.81 MB / 16.78 GB   0.29%               2.18 GB / 978 MB      0 B / 36.86 kB      0
16/06/21 15:13:43
411 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.69%               1.019 GB / 16.78 GB   6.07%               16.67 MB / 2.318 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.06%               100.7 MB / 16.78 GB   0.60%               410 MB / 1.005 GB     0 B / 5.632 MB      0
a807a17d1bd8        0.01%               7.725 MB / 16.78 GB   0.05%               315.9 MB / 1.139 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.81 MB / 16.78 GB   0.29%               2.18 GB / 978 MB      0 B / 36.86 kB      0
16/06/21 15:13:45
413 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.75%               1.019 GB / 16.78 GB   6.07%               16.67 MB / 2.318 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.06%               100.7 MB / 16.78 GB   0.60%               410 MB / 1.005 GB     0 B / 5.632 MB      0
a807a17d1bd8        0.01%               7.725 MB / 16.78 GB   0.05%               315.9 MB / 1.139 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.81 MB / 16.78 GB   0.29%               2.18 GB / 978 MB      0 B / 36.86 kB      0
16/06/21 15:13:47
415 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        4.11%               1.019 GB / 16.78 GB   6.07%               16.68 MB / 2.331 MB   0 B / 77.82 kB      0
6fcb7d6556d0        16.22%              100.7 MB / 16.78 GB   0.60%               410.2 MB / 1.006 GB   0 B / 5.632 MB      0
a807a17d1bd8        5.02%               7.725 MB / 16.78 GB   0.05%               316 MB / 1.139 GB     0 B / 0 B           0
942b37b9b20c        55.65%              49.12 MB / 16.78 GB   0.29%               2.181 GB / 978.4 MB   0 B / 36.86 kB      0
16/06/21 15:13:49
417 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        1.45%               1.019 GB / 16.78 GB   6.07%               16.69 MB / 2.337 MB   0 B / 77.82 kB      0
6fcb7d6556d0        4.90%               100.7 MB / 16.78 GB   0.60%               410.3 MB / 1.006 GB   0 B / 5.632 MB      0
a807a17d1bd8        1.78%               7.725 MB / 16.78 GB   0.05%               316.1 MB / 1.14 GB    0 B / 0 B           0
942b37b9b20c        19.06%              48.84 MB / 16.78 GB   0.29%               2.181 GB / 978.6 MB   0 B / 36.86 kB      0
16/06/21 15:13:51
419 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
